id,title,artist_name,genres,year,language,path,language,rhythmic_density,num_notes,total_duration,avg_ioi,stdev_ioi,nPVI,periodicity,lz_complexity,norm_lz_complexity
10555,es wird scho glei dumpa,Misc Traditional,folk,,,/mxl/3/10/QmdACxHrKajhgWumHaUoCgPZDDVqRqKZoeshrBCcvJWBUE.mxl,German,0.9672131147540983,59.0,61.0,1.0,0.4354941703556927,34.022988505747136,2.0,28.0,0.4745762711864407
10556,Behold the miracle renewed,Misc Traditional,folk,,,/mxl/3/10/QmdAZNkr6BgbGfwBUFGATUuoqRJQPsEDqLLkZ25iCi2nw5.mxl,No Lyrics,0.049019607843137254,5.0,102.0,1.7142857142857142,0.7953949089757174,19.435028248587564,8.571428571428571,4.0,0.8
10557,You & I,One Direction,pop,,,/mxl/3/10/QmdAi53kspPmx8s5vz6Jy5uL3ob5NdRNjtQwKuD8YYUqv5.mxl,English,1.0340909090909092,455.0,440.0,0.9582417582417583,1.112078139209114,18.255807067902037,1.531868131868132,110.0,0.24175824175824176
10558,mirza,Nino Ferrer,pop,,,/mxl/3/40/Qmdrvo87BbBXv1bcrVkQGi3KPYsqvinqgmgvCn72gRGj9C.mxl,French,0.868421052631579,198.0,228.0,1.1522842639593909,1.565703928682064,7.45809573181268,3.746192893401015,66.0,0.3333333333333333
10559,Old Mountain Dew,Misc Traditional,folk,,,/mxl/3/40/QmdrPLTGSVQwiMHc6T3BjVeMDiBM9zTb625LxgZ9FT7KYQ.mxl,English,0.6171875,79.0,128.0,1.4090909090909092,0.912493631812942,38.40048840048842,2.8181818181818183,35.0,0.4430379746835443
10560,all by myself,Eric Carmen,rock,,,/mxl/3/40/QmdrGXAaSoPQT7GEmfNh3kjSKGB7xcuQEZ9kVw5zxVZwLL.mxl,English,0.13306451612903225,66.0,496.0,5.9,40.91534529695713,27.85945833166981,3.138461538461539,36.0,0.5454545454545454
10561,bad guy,Billie Eilish,pop,,,/mxl/3/40/QmdrcwJ1whhc9UyiUGiZZU5nAsB9vTr5z3ppMoeG7v25NK.mxl,English,0.9651162790697675,332.0,344.0,0.9788519637462235,1.5678048268404132,10.210791799713082,1.3353474320241692,81.0,0.24397590361445784
10562,Swing low sweet chariot,Misc Traditional,folk,,,/mxl/3/48/Qmdv399sukoCPPinMLUW572nRdL7kcG4tCK1mdLjk4xity.mxl,English,0.796875,51.0,64.0,0.6224489795918368,0.5153818897622202,53.095238095238095,7.061224489795919,28.0,0.5490196078431373
10563,With Hallowed Mirth,Misc Traditional,folk,,,/mxl/3/48/QmdvaHnBc17xrikPF97bD3HZfmz4k9dPQNfUukvTk2ScZb.mxl,English,0.75,42.0,56.0,1.2682926829268293,0.6816189567064447,31.67233560090702,6.189024390243903,23.0,0.5476190476190477
10564,What's Up?,4 Non Blondes,rock,,,/mxl/3/40/QmdrSMpB65TXexyuo91EYCDAp7SCWnLXSUb5hBtgroQLxB.mxl,English,0.7539370078740157,383.0,508.0,1.1211111111111112,1.4605169894743464,26.74435120683735,3.7944444444444443,102.0,0.26631853785900783
10565,a quien le importa,Alaska y Dinarama,rock,,,/mxl/3/38/Qmdqq4SVpWGvmzAEWJPWYs27Rj9aWCm9ja6jgNb7cSA9mn.mxl,Spanish,0.8029661016949152,379.0,472.0,0.9726562499999997,1.1257766115256436,20.960640957218374,2.2630208333333335,126.0,0.3324538258575198
10566,The Good Comrade,Misc Traditional,folk,,,/mxl/3/20/QmdF2pGvUnQbmgqXw4yPdfmGDJh87y5b8Fxfc8eDsdwazZ.mxl,English,0.9375,45.0,48.0,1.0227272727272727,0.47618924635811277,34.84848484848484,15.0,23.0,0.5111111111111111
10567,Behold What News We Bring,Misc Traditional,folk,,,/mxl/3/20/QmdF5uKgfKmpkzU8DMXZJT4Q76sgCDNfAU5tewAfncP8H8.mxl,English,2.088235294117647,71.0,34.0,0.4642857142857143,0.2580341695455493,20.282617111885386,2.2857142857142856,28.0,0.39436619718309857
10568,Happy Birthday to You,Misc Traditional,folk,,,/mxl/3/20/QmdF8xc5NTBYCBQnaXBcd2NGpcyx5gjoA3UbkGjkZz7pUp.mxl,English,0.44,11.0,25.0,1.3,0.8717797887081347,35.11904761904762,,9.0,0.8181818181818182
10569,Hail Holy Night,Misc Traditional,folk,,,/mxl/3/51/QmdWuLChyACYxuWYBbD2XMPnTbqtXW1DpszifNn5NrRuqK.mxl,English,1.037037037037037,112.0,108.0,0.9459459459459459,0.578719273117942,19.579579579579583,8.73873873873874,39.0,0.3482142857142857
10570,Greensleeves,Misc Traditional,folk,,,/mxl/3/51/QmdW9oJea3JZurr1YiztFnYr9d1VM2vY2TYqYvAjJkmKF9.mxl,English,0.7422680412371134,72.0,97.0,1.323943661971831,0.6975742251853405,10.53276756247053,6.619718309859155,30.0,0.4166666666666667
10571,King's Lynn,Misc Traditional,folk,,,/mxl/3/51/QmdWzffth7ou3qhXmEXUXYVDphuGWyeeacDWkuG9b14U1g.mxl,No Lyrics,0.265625,17.0,64.0,0.9104477611940298,0.5659846336077178,39.3162393162393,4.888059701492537,9.0,0.5294117647058824
10572,my bonnie is over the ocean,Misc Traditional,folk,,,/mxl/3/37/QmdPv5vUMDuUrHshPMwv7AbtcHUPVoKr14aJ9WKhnZDpYu.mxl,English,1.3333333333333333,64.0,48.0,0.7222222222222222,0.39367799445193374,29.2063492063492,5.777777777777778,29.0,0.453125
10573,Denbigh,Misc Traditional,folk,,,/mxl/3/3/Qmd4RTVnSnVZnJuBmAVG4VJTfBJ8ivpEweinLCazm75aZd.mxl,No Lyrics,0.1346153846153846,7.0,52.0,1.1904761904761905,0.5450249115361715,28.67724867724868,6.309523809523809,7.0,1.0
10574,O'er the door of heaven's kingdom (Howard),Misc Traditional,folk,,,/mxl/3/3/Qmd4t4nWyxcQz372NUSMN116uz9ZYoMg77mL41Nmxk5kyY.mxl,,,,,,,,,,
10575,Jeschkenlied,Misc Traditional,folk,,,/mxl/3/22/QmdGPu9BFT664ZZyRc8wFnXmDhn1X9NF5Db9H92rZwZWN8.mxl,German,1.6326530612244898,80.0,49.0,0.569620253164557,0.6968926384051041,11.75406871609403,4.3544303797468356,33.0,0.4125
10576,The dawning day at length appears,Misc Traditional,folk,,,/mxl/3/22/QmdGbi5xxWXuPj9v7BmtU85WzfFAHDneCqhtXjqecUHjWc.mxl,No Lyrics,0.3333333333333333,17.0,51.0,1.0909090909090908,0.701238573660978,28.44961240310078,3.8181818181818183,10.0,0.5882352941176471
10577,Voy caminando en la noche,Misc Traditional,folk,,,/mxl/3/22/QmdGiJUhdKRfS31tqEsdk6veNERydwCPnk2zJ5kMUV9x8X.mxl,Spanish,2.037037037037037,220.0,108.0,0.4315352697095436,0.434485110212895,19.379463763025406,1.7261410788381744,79.0,0.35909090909090907
10578,hava nagila,Misc Traditional,folk,,,/mxl/3/22/QmdG3rDeUuC8SczGr2Uym3erXfAwQ5LgPqwNafuqJBVtYg.mxl,Tagalog,1.4415584415584415,111.0,77.0,0.5555555555555556,0.6083269913418791,28.839826839826852,1.0518518518518518,52.0,0.46846846846846846
10579,De oogst gaat in,Misc Traditional,folk,,,/mxl/3/22/QmdG65jiDABqWM3yCg6NvRzCkGpvwwURiqQnY4B5Qg6LFw.mxl,Dutch,1.3714285714285714,192.0,140.0,0.7225130890052356,0.382319962196063,25.591895015978757,1.4083769633507854,70.0,0.3645833333333333
10580,The Seven Joys of Mary,Misc Traditional,folk,,,/mxl/3/6/Qmd7PFNyQGKWrVSkyhGt7R8yMTZayAxKru56RPtrifKKZd.mxl,English,1.392156862745098,71.0,51.0,0.7142857142857143,0.24743582965269695,11.428571428571429,1.4214285714285715,22.0,0.30985915492957744
10581,Veinticinco De Diciembre,Misc Traditional,folk,,,/mxl/3/6/Qmd71Q3pDTXio7qYAWe9AgZCpTVECpwj6tiJqS8WyiupWZ.mxl,English,1.6,56.0,35.0,0.6,0.32543676944852246,32.71782762691852,2.909090909090909,24.0,0.42857142857142855
10582,auld lang syne,Misc Traditional,folk,,,/mxl/3/23/QmdhbSbUybgpM5K9LSz2u5xZJ7dpxWmVCVmoCsaSRQeWGN.mxl,English,0.125,12.0,96.0,1.0689655172413792,0.6120082534240979,18.787878787878785,2.2298850574712645,9.0,0.75
10583,Christmas Night,Misc Traditional,folk,,,/mxl/3/23/QmdhLvgVWkc83Dmiap6NQsNM2ayrvLA5RaWxyPA9VPnirL.mxl,English,0.6292134831460674,56.0,89.0,1.6,1.0719565798533581,31.61904761904761,11.200000000000001,26.0,0.4642857142857143
10584,aber bitte mit sahne,Udo Jürgens,pop,,,/mxl/3/23/QmdhHntj6P1Cj7X7eceKyHWiDG9eGPCjXawNC9jA7212zJ.mxl,German,0.8960176991150443,405.0,452.0,0.9839108910891089,2.744997890309249,18.7764304284242,2.995049504950495,77.0,0.19012345679012346
10585,Lord Jesus Christ All Praise To Thee,Misc Traditional,folk,,,/mxl/3/24/QmdHoLuE5DyAsceyCCBuUy4YwjN9YHYGpvccAKsq3A8CaT.mxl,No Lyrics,0.3333333333333333,17.0,51.0,0.9230769230769231,0.5131409255433207,23.91752577319588,2.1153846153846154,11.0,0.6470588235294118
10586,mein kleiner grüner kaktus,Comedian Harmonists,pop,,,/mxl/3/24/QmdHVCdLkxfyN4LsdcRBE9UKx4amRQeQyhTucM8DfYrrjK.mxl,German,1.1440677966101696,270.0,236.0,0.8494423791821561,2.1912740233007892,14.826629680998664,1.8066914498141267,64.0,0.23703703703703705
10587,Ever By My Love Be Owned,Misc Traditional,folk,,,/mxl/3/24/QmdH1V3CpoZSQ1Vft9ywRB2L7N6VMZY3CditE1cVxcrnT8.mxl,No Lyrics,0.07,7.0,100.0,1.5,0.9842509842514764,38.888888888888836,10.171875,6.0,0.8571428571428571
10588,the scientist,Coldplay,rock,,,/mxl/3/24/QmdHeHH6uGpk5atpTtVUShtpTiLV4MpQwGSeZLFcAFV5s6.mxl,Portuguese,0.9112903225806451,113.0,124.0,0.7453416149068323,0.43477706296374424,24.89307189542485,2.2267080745341614,38.0,0.336283185840708
10589,demons,Imagine Dragons,rock,,,/mxl/3/15/QmddeCCcHyk3AhDCjWhc5Qf1D6y9gooo8iUF1mqyfKAp9p.mxl,English,0.7592592592592593,123.0,162.0,1.2581967213114753,5.986745471318285,12.047608771922139,1.9795081967213115,44.0,0.35772357723577236
10590,Crawdad Song,Misc Traditional,folk,,,/mxl/3/15/QmddFQKCnpr3LNtfbkgNRnTFHp5KiTF63yf9E5qos6NAnT.mxl,English,0.796875,51.0,64.0,1.0526315789473684,0.9628366830885783,47.301587301587325,4.0701754385964914,28.0,0.5490196078431373
10591,tumbalalaika,Misc Traditional,folk,,,/mxl/3/54/Qmdy2TRf52MZF81F3X4h5AujLCr3qmSpemVCxD6RNeJdDi.mxl,Uzbek,0.3,117.0,390.0,2.9913793103448274,15.50110991001388,14.504584442472606,15.431034482758621,41.0,0.3504273504273504
10592,st james infirmary,Misc Traditional,folk,,,/mxl/3/54/Qmdyj1mGLEBPPF13XMNXh6Z3ntb3vSMRK3hrbmSw3Bk6gs.mxl,English,0.9895833333333334,95.0,96.0,0.7074074074074074,0.8582609142808305,45.748058088483575,1.4148148148148147,47.0,0.49473684210526314
10593,balang araw,I Belong to the Zoo,folk,,,/mxl/3/54/QmdyQZxjMAGTAnYnMFJVP32nPE4M4WQgizPGUCtFjoVMGA.mxl,Tagalog,1.3279569892473118,247.0,186.0,0.7439024390243902,0.4282496691180764,26.991869918699173,3.567073170731707,79.0,0.31983805668016196
10594,bellyache,Billie Eilish,pop,,,/mxl/3/28/QmdkdxTzGvbo9WJrFmV6k5vLAzjEPuc5G8oyTZeYxFLByC.mxl,Ido,0.85,255.0,300.0,1.0816929133858268,1.8692416796334592,10.868994247435426,1.1279527559055118,62.0,0.24313725490196078
10595,Awake Ye Drowsy Mortals All,Misc Traditional,folk,,,/mxl/3/28/Qmdkof3es3v98t546tER7wXN3uRXiA5ZqzGh8H2kxdatRj.mxl,English,0.40476190476190477,102.0,252.0,2.1485148514851486,8.04582929731066,24.268518518518473,4.554455445544555,35.0,0.3431372549019608
10596,Mary Had A Baby,Misc Traditional,folk,,,/mxl/3/25/QmdiGaHFNwDPzWkcUdnwDwmcHo6i2tAbvEN27HUJBTcJB9.mxl,English,1.2352941176470589,84.0,68.0,0.8012048192771084,0.42468811402444756,40.32128514056224,1.427710843373494,40.0,0.47619047619047616
10597,Je chante avec toi Liberté (Nabucco),Nana Mouskouri,pop,,,/mxl/3/25/QmdijhQpyDHmFPqbHDvuC7C8BJMUcAjF3UsQ2HJWr5oMfZ.mxl,French,0.5662100456621004,248.0,438.0,1.7611336032388665,0.9886130688818252,30.58299039780529,6.299595141700405,85.0,0.34274193548387094
10598,hello,Adele,pop,,,/mxl/3/25/QmdiBTLzhyVZNby6ohhBHhx3itTzZs3SqqMAiqEu9ANpA3.mxl,English,1.4263157894736842,542.0,380.0,0.6658964879852126,0.6402955218289205,41.68825291147776,3.615526802218114,192.0,0.35424354243542433
10599,i have friends in holy spaces,Panic! At the Disco,rock,,,/mxl/3/25/QmdiKW5kvrUmha9isodHE7Cz4fqiJ1sMRJfUYXyAgg9EgE.mxl,English,0.95,247.0,260.0,1.016260162601626,1.1492927470815641,33.02900206126005,2.5121951219512195,83.0,0.3360323886639676
10600,Ainglean chuala sinn gu h-àrd,Misc Traditional,folk,,,/mxl/3/25/QmdicQ7gjSLDzqjo9DdmWCMEbyaTCWeCAtTWJ98eFBAVFC.mxl,Gaelic,1.0119047619047619,85.0,84.0,0.9523809523809523,0.5379582632235713,29.773242630385496,1.9047619047619047,40.0,0.47058823529411764
10601,Mary Did You Know?,Pentatonix,pop,,,/mxl/3/55/QmdYuhjh7G4NBhGqtj54Bm3ekF7c6hzWZyW9ypAWz7fvXC.mxl,English,0.6257309941520468,214.0,342.0,1.568075117370892,1.5317652383870992,32.99168468497545,6.326291079812206,86.0,0.40186915887850466
10602,Go Tell Aunt Rhodie,Misc Traditional,folk,,,/mxl/3/55/QmdYgkXCvJ4BcayF5d2JfqFW1KFK125tazHrqvfpYEbUAa.mxl,English,1.375,22.0,16.0,0.5384615384615384,0.33749863028431243,33.93939393939393,3.230769230769231,12.0,0.5454545454545454
10603,Streets of Laredo,Misc Traditional,folk,,,/mxl/3/55/QmdYu28KqzPN9Kwh76C5zhagZ3dXHd3Wt32Enmi95y4MzH.mxl,English,0.9375,45.0,48.0,0.7666666666666667,0.5512611802847077,24.588744588744586,1.5333333333333334,20.0,0.4444444444444444
10604,Come All You Worthy Gentlemen,Misc Traditional,folk,,,/mxl/3/55/QmdY5wm13nKkqcJ7QVjwzCTuGkXJMgR7H39zkSwLKVbjHC.mxl,English,0.8666666666666667,52.0,60.0,1.1176470588235294,0.5738435539867407,19.906629318394018,9.882352941176471,24.0,0.46153846153846156
10605,Sinjoro Dio kiam mi miregas,Misc Traditional,folk,,,/mxl/3/36/QmdpqiHArRQAMWFvFkCG2dFgJqWU82RYWqd12MyShBcMy1.mxl,,,,,,,,,,
10606,creep,Radiohead,rock,,,/mxl/3/43/QmdS66pdGrFFbsEN9vvBQcDvaEyJx8vABqtuMCRi77aSpm.mxl,English,0.4753787878787879,251.0,528.0,2.096,16.49297680832663,32.91215611756882,3.444,118.0,0.4701195219123506
10607,rocky road to dublin,Misc Traditional,folk,,,/mxl/3/43/QmdSuvWBrzxvduiKyrBrqMLhKYqwwDuAe8qM4mUejPpUTC.mxl,English,1.3948717948717948,136.0,97.5,0.5993788819875776,0.370997797520699,15.407407407407405,1.7981366459627328,40.0,0.29411764705882354
10608,Mary Had A Baby,Misc Traditional,folk,,,/mxl/3/18/QmdEjR2uArW8VUp6na9R6DKVJ9zPKB83JC86m53n9NE9gr.mxl,English,1.15625,37.0,32.0,0.8333333333333334,0.4859126579037749,42.2222222222222,12.98611111111111,17.0,0.4594594594594595
10609,O Love How Deep How Broad How High,Misc Traditional,folk,,,/mxl/3/31/QmdmkmCbWWzJkugJZzcCQeXuvBf4iXh5bePk6LwJ6aiiXT.mxl,English,0.2916666666666667,14.0,48.0,1.15,0.6144102863722256,31.481481481481474,2.8,9.0,0.6428571428571429
10610,O How Lovely Is The Evening,Misc Traditional,folk,,,/mxl/3/31/QmdmoLTxvjS1uM58QTMdKe8Qj7yUttjNfkHbSiQ5ZGufcS.mxl,English,0.6296296296296297,34.0,54.0,1.5454545454545454,0.7422696190252054,20.2020202020202,10.818181818181818,16.0,0.47058823529411764
10611,bruxelles,Jacques Brel,pop,,,/mxl/3/31/QmdmxKuwxmhXwtG3KnJvzyJy2tfDNdcTgmErxaorRviayN.mxl,French,1.2151162790697674,209.0,172.0,0.8221153846153846,0.5629518237977034,17.330667636011178,3.019230769230769,61.0,0.291866028708134
10612,The Heavenly Home,Misc Traditional,folk,,,/mxl/3/31/Qmdm1fNwMLMS7djFZrnUzP7VBhomdtYSH7GxtExDw3Mk9m.mxl,No Lyrics,0.7777777777777778,21.0,27.0,0.6153846153846154,0.43058604163452974,36.73992673992673,1.6153846153846154,11.0,0.5238095238095238
10613,yes or yes,TWICE,pop,,,/mxl/3/52/QmdxrtBG4CrvA7KRqF6AEVNpzzxpd2P7J1Gb36w6e18op7.mxl,Korean,1.111764705882353,378.0,340.0,0.7904509283819631,1.0075804066601899,28.553606416201927,2.5066312997347486,125.0,0.3306878306878307
10614,chante,Michel Fugain,pop,,,/mxl/3/8/Qmd9Ys6TxBktB7rRYWrHq7aP6jj5HPpNtk3f5EjxCjhKP5.mxl,French,0.9573170731707317,157.0,164.0,0.6736842105263157,0.7327612559161026,19.497484593553224,1.8473684210526318,70.0,0.445859872611465
10615,O Praise Ye the Lord,Misc Traditional,folk,,,/mxl/3/8/Qmd91wJYWZymyKTCeTgBBnQBjqezNbM2wHxreGwLQsYs6X.mxl,English,1.0204081632653061,50.0,49.0,0.9387755102040817,0.4241757079760516,17.869101978691017,4.6938775510204085,23.0,0.46
10616,Sweet Was The Song The Virgin Sung,Misc Traditional,folk,,,/mxl/3/8/Qmd9PcY5QutCL4U1Xj94nmhDLWa3GvZUqfCRbR1fogetC8.mxl,English,0.9765625,125.0,128.0,1.0,0.5635071628476831,34.009216589861744,3.7016129032258065,50.0,0.4
10617,Faithful People,Misc Traditional,folk,,,/mxl/3/50/Qmdwmc44YBAoJfebEjKnN1TAvL7ZsQac1NPueZdKWrbS9Z.mxl,English,0.5,46.0,92.0,2.0,0.0,1.47329650092081,,10.0,0.21739130434782608
10618,Tshotsholoza s'timela,Misc Traditional,folk,,,/mxl/3/50/QmdwDLTCrDeFQGFQQnmhN8TcdjHXJqxBDF8Xs2SirYco3h.mxl,Tagalog,0.9038461538461539,47.0,52.0,1.0434782608695652,1.0416650913661682,34.15750335610969,5.913043478260869,22.0,0.46808510638297873
10619,je naurai pas le temps,Michel Fugain,pop,,,/mxl/3/50/QmdwskJz4y4nBBfVPmxj3DXQbNVNvV6tRqKF6MPsY25Y6d.mxl,French,0.7368421052631579,112.0,152.0,0.8361581920903954,1.1771088482005339,27.757697456492636,1.5310734463276836,56.0,0.5
10620,Wassail Song,Misc Traditional,folk,,,/mxl/3/50/QmdwPRfPc4vUcQe7DVBZYdSQWzTb1gA3QjT5eob3NdtBHy.mxl,English,1.625,78.0,48.0,0.6038961038961039,0.23268146580738844,23.37662337662337,1.8116883116883118,26.0,0.3333333333333333
10621,Gaudete! Gaudete! Christus est natus,Misc Traditional,folk,,,/mxl/3/42/QmdsczXLFnxt1MWYrX5rcpqgyaydMFm5FSeVpFMvBTnHjV.mxl,Italian,0.9361702127659575,88.0,94.0,1.0632183908045978,0.16617048614713742,7.81609195402299,,23.0,0.26136363636363635
10622,Remember The Poor,Misc Traditional,folk,,,/mxl/3/42/QmdsjmtpEzWrf28iEWRDGmHrjsMEmMSzhkVamUfGYRBnAV.mxl,English,1.5213675213675213,89.0,58.5,0.6306818181818183,0.4351570478989026,25.606060606060602,1.892045454545455,39.0,0.43820224719101125
10623,der mond ist aufgegangen,Misc Traditional,folk,,,/mxl/3/42/Qmds7JQE5mfLEhtcYMhfR9UEQJRMsSn4uSnLxnCJrT2Xij.mxl,German,1.8076923076923077,94.0,52.0,0.5212765957446809,0.5550296791806634,23.39438339438338,8.170212765957446,34.0,0.3617021276595745
10624,Jesus Christ Is Born Today,Misc Traditional,folk,,,/mxl/3/42/QmdsCKGroDAnSG6ZDgMmzXy5pJnDeWLZagiChzuQd9DmJp.mxl,English,1.03125,33.0,32.0,0.9375,0.409839907768875,36.24999999999999,6.5625,17.0,0.5151515151515151
10625,The King,Misc Traditional,folk,,,/mxl/3/42/QmdsCV5bsqEVkKzfzeoV8JvjU8g1s9Snu6JipmHnfYdybU.mxl,English,0.5958904109589042,87.0,146.0,1.058139534883721,1.4969321430830242,32.79242731575385,2.6860465116279073,42.0,0.4827586206896552
10626,Vexilla Regis Prodeunt (34665),Misc Traditional,folk,,,/mxl/3/42/QmdswJjW21DYN6dkEJN3Ynis6oJL1KRYvUXkPLzDYxst9x.mxl,English,1.6875,54.0,32.0,0.5660377358490566,0.16928640042383358,19.937694704049846,6.7924528301886795,17.0,0.3148148148148148
10627,Samba Batucada Breaks,Misc Traditional,folk,,,/mxl/3/47/QmdUrpW6GYpoTGEbnmhXoHtaED4TQxiRNWEZujUHY5XZuG.mxl,,,,,,,,,,
10628,down in the valley,Misc Traditional,folk,,,/mxl/3/47/QmdUCrXMrKVgYpxo1zP4QrcRoBhaTotPjQwD4ahLQ3k2eN.mxl,English,0.4791666666666667,23.0,48.0,0.5897435897435898,0.3733389686810521,31.171171171171164,4.980769230769231,15.0,0.6521739130434783
10629,Tomorrow Shall Be My Dancing Day,Misc Traditional,folk,,,/mxl/3/47/QmdUpTB92DRUzgjhvoDvKCT7i9CdSwTJ8PUvjd1msAaGxJ.mxl,English,0.8461538461538461,66.0,78.0,1.1692307692307693,0.4321406740057889,14.777021919879063,2.3384615384615386,25.0,0.3787878787878788
10630,Hvad Ljus Öfver Griften!,Misc Traditional,folk,,,/mxl/3/41/QmdRo6PS2K9kzrrEarBTau1pq68bKGXqoM5MeQvEhvthtB.mxl,English,0.1839080459770115,16.0,87.0,1.024390243902439,0.3896718367968404,19.11646586345383,2.1219512195121952,11.0,0.6875
10631,hallelujah,Leonard Cohen,folk,,,/mxl/3/41/QmdR8DfzVRpcGbibsWoY8BuXbwzchTunE4WvASjSmauUeq.mxl,Spanish,1.0681818181818181,94.0,88.0,0.9032258064516129,0.7350958701140675,17.94392523364486,1.4516129032258065,40.0,0.425531914893617
10632,smooth,Santana,rock,,,/mxl/3/41/QmdRXC9UU2xpanGZCZ4hiEcJsRL9U9VDxronvvMqnyPYAP.mxl,English,0.824468085106383,465.0,564.0,1.0,3.619049813379769,31.28705976997964,1.9089439655172415,110.0,0.23655913978494625
10633,There Came Three Kings From Far Away,Misc Traditional,folk,,,/mxl/3/17/QmdeLUt9oJGEeXz5gnXbGGEhYUPihLyma1S5Qbqv1QMVPe.mxl,German,0.6805555555555556,49.0,72.0,1.4583333333333333,0.4982608642958917,5.5555555555555545,2.9166666666666665,16.0,0.32653061224489793
10634,erev shel shoshanim,Misc Traditional,folk,,,/mxl/3/17/Qmde7zhjPFXfSNBeDMmrRRyFx7sjDEdgQjwrXjXe1E8mNB.mxl,Spanish,0.84375,54.0,64.0,0.8571428571428571,0.9068897284630789,32.758310871518425,1.6285714285714286,28.0,0.5185185185185185
10635,Oh You New York Girls,Misc Traditional,folk,,,/mxl/3/17/QmdeMTEYkHm4yQNufweCRpvQKaGFc2KCcncijPw8EVgrd7.mxl,English,0.765625,49.0,64.0,1.2916666666666667,0.6909634979907082,36.84523809523811,5.083333333333333,27.0,0.5510204081632653
10636,Wassail Song,Misc Traditional,folk,,,/mxl/3/9/QmdaYeMWMpiyh1wekmE7g8JkV8eahgkD3bcNzmua97nQQ4.mxl,English,0.78,78.0,100.0,0.9207920792079208,0.6552630537732391,20.779220779220772,1.801980198019802,25.0,0.32051282051282054
10637,Naul,Misc Traditional,folk,,,/mxl/3/9/Qmda7bQ9dfpvmmnMkVr5YWfFm397U2ATRvaVMXRo9bWyCT.mxl,English,0.11764705882352941,8.0,68.0,1.2549019607843137,0.4683361142155367,19.247165532879816,8.784313725490197,5.0,0.625
10638,auld lang syne,Misc Traditional,folk,,,/mxl/3/9/Qmdaewu1SwbgMCfqL93WZgsbcxjTZxZRAgkD1JYRmkSHk7.mxl,English,0.9375,60.0,64.0,0.6703296703296703,0.6513712510558699,18.757062146892654,2.010989010989011,28.0,0.4666666666666667
10639,it came upon a midnight clear,The Roches,folk,,,/mxl/3/9/QmdabhbYnVg2R5UEXkezYCGzjYHsQWUWVc7H8qBZB6fhsd.mxl,English,0.9603174603174603,242.0,252.0,1.008298755186722,0.745619023478293,16.06913634310897,4.87551867219917,73.0,0.30165289256198347
10640,Alla Trinita Beata,Misc Traditional,folk,,,/mxl/3/27/QmdJ3gotU3tNuvSQ5SqK9BcfeutEovkdvSatAENWo9AG7m.mxl,Catalan,1.4166666666666667,136.0,96.0,0.6962962962962963,0.8006855772960977,16.129837702871406,8.444444444444445,40.0,0.29411764705882354
10641,Total eclipse! No sun no moon,Misc Traditional,folk,,,/mxl/3/27/QmdJ1gYcaGLwzPmwHRfjyRrHnsQaRvA9VEyfS7dK9qZ6Jk.mxl,No Lyrics,0.265625,17.0,64.0,1.0909090909090908,0.5567022142689042,33.11612364243943,8.145454545454545,12.0,0.7058823529411765
10642,The Blue Bells of Scotland,Misc Traditional,folk,,,/mxl/3/27/QmdJawanYyz2FRif87wEU7iQwF4xp2S7fhGT7pmcJWrp6J.mxl,English,1.640625,105.0,64.0,0.5865384615384616,0.7017913469647205,17.307692307692303,7.096153846153847,38.0,0.3619047619047619
10643,bad guy,Billie Eilish,pop,,,/mxl/3/39/QmdQa25SHSTvSf6UsyHtAcpKWxY3JWNgaHDqS3S1mWLNbU.mxl,English,0.723404255319149,272.0,376.0,0.8144963144963143,0.6920979129253982,13.679437679437678,3.3968058968058963,76.0,0.27941176470588236
10644,alphabet song,Misc Traditional,folk,,,/mxl/3/16/QmdDtmrcLdft6LGWQTGxCQKv1MJjC8vKoa3AfDVrd1cbPo.mxl,English,0.9166666666666666,44.0,48.0,1.069767441860465,0.36697055437347686,28.837209302325576,9.627906976744185,18.0,0.4090909090909091
10645,Hail to the brightness of Zion's glad morning (Rubenstein),Misc Traditional,folk,,,/mxl/3/16/QmdDQs6iEZS9QmK99KQ3VLAPYMzA2eeVSR8KMhNTjSVAVW.mxl,No Lyrics,0.5038759689922481,65.0,129.0,0.7298850574712644,0.2965762263779461,16.14035087719298,2.206896551724138,26.0,0.4
10646,What soul inspiring music,Misc Traditional,folk,,,/mxl/3/16/QmdDM94J4UbEZQpC2QYMdd6f4eWUNSLTAkabkz9o7Nkz2n.mxl,English,0.32786885245901637,20.0,61.0,0.7160493827160493,0.43700913630686045,17.054263565891475,3.037037037037037,11.0,0.55
10647,the parting glass,Misc Traditional,folk,,,/mxl/3/16/QmdDNb7BYjDjq4vpgU1EFwHCJuBmVHKv1u4ec4G4zkckKu.mxl,English,1.25,245.0,196.0,0.7827868852459017,0.3563688968578428,18.270401948842878,3.8729508196721314,70.0,0.2857142857142857
10648,shenandoah,Misc Traditional,folk,,,/mxl/3/14/QmdCrViSNDvSVCRUtQ9sCTUXQ6tnoUFt3bDzHwGc1YtBvB.mxl,English,1.1875,38.0,32.0,0.6078431372549019,0.600765243131511,43.5006435006435,1.2156862745098038,23.0,0.6052631578947368
10649,ST. PAUL (Chalmers' Collection),Misc Traditional,folk,,,/mxl/3/14/QmdCwM4CLciYr2L5RoBg5vpoUyupytvLsmqPYyS7Vsgwvw.mxl,English,0.3791208791208791,138.0,364.0,1.9562043795620438,3.509878890623174,15.740825021175386,6.642335766423358,54.0,0.391304347826087
